,DateTime,Time,EX,SYM_ROOT,BID,BIDSIZ,ASK,ASKSIZ,NATBBO_IND,QU_COND
28393,2018-01-04,09:34:35.070736,B,AAPL,172.8,1,172.9,1,0,R
28394,2018-01-04,09:34:35.070780,B,AAPL,172.8,2,172.9,1,0,R
28395,2018-01-04,09:34:35.070805,B,AAPL,172.81,1,172.9,1,0,R
28396,2018-01-04,09:34:35.096770,Q,AAPL,172.85,2,172.87,2,2,R
28397,2018-01-04,09:34:35.096773,Z,AAPL,172.83,5,172.87,3,0,R
28398,2018-01-04,09:34:35.096783,K,AAPL,172.84,1,172.87,5,2,R
28399,2018-01-04,09:34:35.096787,J,AAPL,172.62,1,173.1,1,0,R
28400,2018-01-04,09:34:35.096839,B,AAPL,172.81,1,172.87,1,0,R
28401,2018-01-04,09:34:35.096870,K,AAPL,172.84,1,172.88,6,2,R
28402,2018-01-04,09:34:35.096881,B,AAPL,172.81,1,172.87,2,0,R
28403,2018-01-04,09:34:35.096884,Y,AAPL,172.82,1,172.88,3,0,R
28404,2018-01-04,09:34:35.096885,Z,AAPL,172.83,5,172.88,5,2,R
28405,2018-01-04,09:34:35.096920,B,AAPL,172.81,1,172.87,1,0,R
28406,2018-01-04,09:34:35.096977,Y,AAPL,172.82,1,172.88,4,0,R
28407,2018-01-04,09:34:35.097089,Y,AAPL,172.82,1,172.88,3,0,R
28408,2018-01-04,09:34:35.097770,A,AAPL,172.65,1,172.88,1,0,R
28409,2018-01-04,09:34:35.097870,A,AAPL,172.65,1,172.9,1,0,R
28410,2018-01-04,09:34:35.128854,Z,AAPL,172.83,5,172.87,3,2,R
28411,2018-01-04,09:34:35.128946,Z,AAPL,172.83,5,172.87,4,2,R
28412,2018-01-04,09:34:35.159186,B,AAPL,172.81,1,172.88,1,0,R
28413,2018-01-04,09:34:35.159236,B,AAPL,172.81,1,172.89,1,0,R
28414,2018-01-04,09:34:35.159244,Q,AAPL,172.85,2,172.87,1,0,R
28415,2018-01-04,09:34:35.159263,Q,AAPL,172.85,2,172.88,4,0,R
28416,2018-01-04,09:34:35.159288,Q,AAPL,172.85,2,172.88,9,0,R
28417,2018-01-04,09:34:35.159326,Q,AAPL,172.85,2,172.88,10,0,R
28418,2018-01-04,09:34:35.159345,Q,AAPL,172.85,2,172.88,9,0,R
28419,2018-01-04,09:34:35.159586,Y,AAPL,172.82,1,172.88,2,0,R
28420,2018-01-04,09:34:35.159592,Z,AAPL,172.83,5,172.87,3,2,R
28421,2018-01-04,09:34:35.159712,Y,AAPL,172.82,1,172.88,1,0,R
28422,2018-01-04,09:34:35.159758,Q,AAPL,172.85,2,172.88,4,0,R
28423,2018-01-04,09:34:35.159783,Y,AAPL,172.82,1,172.89,1,0,R
28424,2018-01-04,09:34:35.247206,K,AAPL,172.84,1,172.88,1,0,R
28425,2018-01-04,09:34:35.247233,Y,AAPL,172.82,1,172.89,2,0,R
28426,2018-01-04,09:34:35.301072,P,AAPL,172.84,2,172.88,2,0,R
28427,2018-01-04,09:34:35.301200,Y,AAPL,172.82,1,172.88,1,0,R
28428,2018-01-04,09:34:35.301292,Y,AAPL,172.82,1,172.88,2,0,R
28429,2018-01-04,09:34:35.338814,Q,AAPL,172.85,2,172.87,1,0,R
28430,2018-01-04,09:34:35.338874,Q,AAPL,172.85,2,172.87,2,0,R
28431,2018-01-04,09:34:35.339164,K,AAPL,172.84,1,172.87,1,0,R
28432,2018-01-04,09:34:35.339297,Y,AAPL,172.82,1,172.88,3,0,R
28433,2018-01-04,09:34:35.339394,Y,AAPL,172.82,1,172.88,3,0,R
28434,2018-01-04,09:34:35.339559,P,AAPL,172.84,2,172.87,1,0,R
28435,2018-01-04,09:34:35.339641,P,AAPL,172.84,2,172.88,2,0,R
28436,2018-01-04,09:34:35.339921,Z,AAPL,172.84,1,172.87,3,0,R
28437,2018-01-04,09:34:35.339977,B,AAPL,172.81,1,172.87,1,0,R
28438,2018-01-04,09:34:35.340005,K,AAPL,172.84,1,172.88,4,0,R
28439,2018-01-04,09:34:35.340016,B,AAPL,172.81,1,172.87,2,0,R
28440,2018-01-04,09:34:35.340065,B,AAPL,172.81,1,172.87,1,0,R
28441,2018-01-04,09:34:35.340182,A,AAPL,172.65,1,172.88,1,0,R
28442,2018-01-04,09:34:35.340192,A,AAPL,172.65,1,172.9,1,0,R
28443,2018-01-04,09:34:35.343322,Q,AAPL,172.85,3,172.87,2,2,R
28444,2018-01-04,09:34:35.343965,B,AAPL,172.81,1,172.88,1,0,R
28445,2018-01-04,09:34:35.366644,Y,AAPL,172.82,1,172.88,2,0,R
28446,2018-01-04,09:34:35.435617,Q,AAPL,172.85,3,172.87,1,0,R
28447,2018-01-04,09:34:35.435661,Q,AAPL,172.85,3,172.88,4,0,R
28448,2018-01-04,09:34:35.435671,B,AAPL,172.81,1,172.89,1,0,R
28449,2018-01-04,09:34:35.678245,P,AAPL,172.84,1,172.88,2,0,R
28450,2018-01-04,09:34:35.678291,K,AAPL,172.84,1,172.88,1,0,R
28451,2018-01-04,09:34:35.879986,Y,AAPL,172.82,1,172.88,1,0,R
28452,2018-01-04,09:34:35.880063,Y,AAPL,172.82,1,172.89,1,0,R
28453,2018-01-04,09:34:35.880432,P,AAPL,172.83,2,172.88,2,0,R
28454,2018-01-04,09:34:36.153289,Y,AAPL,172.82,1,172.89,2,0,R
28455,2018-01-04,09:34:36.372768,B,AAPL,172.81,1,172.87,1,0,R
28456,2018-01-04,09:34:36.372812,B,AAPL,172.81,1,172.87,2,0,R
28457,2018-01-04,09:34:36.372831,Q,AAPL,172.85,3,172.88,7,0,R
28458,2018-01-04,09:34:36.372849,B,AAPL,172.81,1,172.87,1,0,R
28459,2018-01-04,09:34:36.373161,Y,AAPL,172.82,1,172.88,1,0,R
28460,2018-01-04,09:34:36.373192,K,AAPL,172.84,1,172.88,4,0,R
28461,2018-01-04,09:34:36.373220,Y,AAPL,172.82,1,172.88,2,0,R
28462,2018-01-04,09:34:36.373248,Y,AAPL,172.82,1,172.88,3,0,R
28463,2018-01-04,09:34:36.399532,Y,AAPL,172.82,1,172.88,2,0,R
28464,2018-01-04,09:34:36.399972,Q,AAPL,172.85,3,172.87,1,0,R
28465,2018-01-04,09:34:36.521817,Q,AAPL,172.85,3,172.86,1,4,R
28466,2018-01-04,09:34:36.521834,P,AAPL,172.83,1,172.88,2,0,R
28467,2018-01-04,09:34:36.521899,P,AAPL,172.81,1,172.88,2,0,R
28468,2018-01-04,09:34:36.521914,Q,AAPL,172.85,1,172.86,1,4,R
28469,2018-01-04,09:34:36.521918,Q,AAPL,172.84,1,172.86,1,2,R
28470,2018-01-04,09:34:36.521938,Q,AAPL,172.84,1,172.85,1,2,R
28471,2018-01-04,09:34:36.521941,Q,AAPL,172.84,1,172.85,2,2,R
28472,2018-01-04,09:34:36.521943,Q,AAPL,172.84,1,172.85,3,2,R
28473,2018-01-04,09:34:36.521969,Q,AAPL,172.84,1,172.85,2,2,R
28474,2018-01-04,09:34:36.521974,B,AAPL,172.81,1,172.86,1,0,R
28475,2018-01-04,09:34:36.522015,B,AAPL,172.81,1,172.86,2,0,R
28476,2018-01-04,09:34:36.522027,B,AAPL,172.81,1,172.86,1,0,R
28477,2018-01-04,09:34:36.522060,B,AAPL,172.81,1,172.87,2,0,R
28478,2018-01-04,09:34:36.522270,K,AAPL,172.84,1,172.85,1,0,R
28479,2018-01-04,09:34:36.522271,Z,AAPL,172.84,1,172.85,1,2,R
28480,2018-01-04,09:34:36.522272,Y,AAPL,172.82,1,172.87,1,0,R
28481,2018-01-04,09:34:36.522289,Y,AAPL,172.82,1,172.87,2,0,R
28482,2018-01-04,09:34:36.522302,Y,AAPL,172.81,1,172.87,2,0,R
28483,2018-01-04,09:34:36.522362,Y,AAPL,172.81,1,172.87,3,0,R
28484,2018-01-04,09:34:36.522377,Q,AAPL,172.83,8,172.85,2,2,R
28485,2018-01-04,09:34:36.522391,Y,AAPL,172.81,1,172.87,2,0,R
28486,2018-01-04,09:34:36.522398,Q,AAPL,172.83,8,172.85,3,2,R
28487,2018-01-04,09:34:36.522399,Y,AAPL,172.82,1,172.87,2,0,R
28488,2018-01-04,09:34:36.522401,Q,AAPL,172.83,8,172.85,4,2,R
28489,2018-01-04,09:34:36.522404,K,AAPL,172.83,1,172.85,1,2,R
28490,2018-01-04,09:34:36.522444,B,AAPL,172.81,1,172.86,1,0,R
28491,2018-01-04,09:34:36.522463,Y,AAPL,172.82,1,172.87,3,0,R
28492,2018-01-04,09:34:36.522469,Y,AAPL,172.82,1,172.87,2,0,R
